league,season,team,player,nation,pos,age,born,playing_time_mp,playing_time_starts,playing_time_min,playing_time_90s,performance_gls,performance_ast,performance_g+a,performance_g-pk,performance_pk,performance_pkatt,performance_crdy,performance_crdr,per_90_minutes_gls,per_90_minutes_ast,per_90_minutes_g+a,per_90_minutes_g-pk,per_90_minutes_g+a-pk,90s,standard_gls,standard_sh,standard_sot,standard_sot%,standard_sh/90,standard_sot/90,standard_g/sh,standard_g/sot,standard_pk,standard_pkatt,playing_time_playing_time_mp,playing_time_playing_time_min,playing_time_mn/mp,playing_time_min%,playing_time_playing_time_90s,starts_starts,starts_mn/start,starts_compl,subs_subs,subs_mn/sub,subs_unsub,team_success_ppm,team_success_ong,team_success_onga,team_success_+/-,team_success_+/-90,team_success_on-off,misc_90s,misc_performance_crdy,misc_performance_crdr,performance_2crdy,performance_fls,performance_fld,performance_off,performance_crs,performance_int,performance_tklw,performance_pkwon,performance_pkcon,performance_og
INT-World Cup,2018,Nigeria,Tyronne Ebuehi,Nigeria,DF,22,1995,1.0,0.0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,1,45.0,45.0,16.7,0.5,0,,0,1,45.0,2,3.0,2.0,0.0,2.0,4.0,5.2,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
INT-World Cup,2018,Nigeria,Victor Moses,Nigeria,MF,27,1990,3.0,3.0,270.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.33,0.33,0.67,0.0,0.33,3.0,1.0,7.0,1.0,14.3,2.33,0.33,0.0,0.0,1.0,1.0,3,270.0,90.0,100.0,3.0,3,90.0,3,0,,0,1.0,3.0,4.0,-1.0,-0.33,,3.0,0.0,0.0,0.0,4.0,6.0,0.0,16.0,2.0,2.0,0.0,0.0,0.0
INT-World Cup,2018,Nigeria,Wilfred Ndidi,Nigeria,MF,21,1996,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,33.3,1.0,0.33,0.0,0.0,0.0,0.0,3,270.0,90.0,100.0,3.0,3,90.0,3,0,,0,1.0,3.0,4.0,-1.0,-0.33,,3.0,0.0,0.0,0.0,5.0,7.0,0.0,2.0,10.0,9.0,0.0,0.0,0.0
INT-World Cup,2018,Nigeria,William Troost-Ekong,Nigeria,DF,24,1993,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.67,0.0,0.0,,0.0,0.0,3,270.0,90.0,100.0,3.0,3,90.0,3,0,,0,1.0,3.0,4.0,-1.0,-0.33,,3.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,2.0,0.0,1.0,0.0
INT-World Cup,2018,Panama,Abdiel Arroyo,Panama,FW,24,1993,2.0,0.0,32.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,2,32.0,16.0,11.9,0.4,0,,0,2,15.0,1,0.0,1.0,0.0,1.0,2.81,6.59,0.4,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
INT-World Cup,2018,Panama,Adolfo Machado,Panama,DF,33,1985,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,1,90.0,90.0,33.3,1.0,1,90.0,1,0,,2,0.0,1.0,2.0,-1.0,-1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0
INT-World Cup,2018,Panama,Aníbal Godoy,Panama,MF,28,1990,3.0,3.0,241.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,2.0,0.0,0.0,0.75,0.0,0.0,,0.0,0.0,3,241.0,80.0,89.3,2.7,3,80.0,2,0,,0,0.0,1.0,11.0,-10.0,-3.73,-6.84,2.7,1.0,0.0,0.0,5.0,10.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
INT-World Cup,2018,Panama,Armando Cooper,Panama,MF,30,1987,2.0,2.0,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,,0.0,0.0,2,180.0,90.0,66.7,2.0,2,90.0,2,0,,0,0.0,1.0,9.0,-8.0,-4.0,-3.0,2.0,2.0,0.0,0.0,4.0,5.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0
INT-World Cup,2018,Panama,Blas Pérez,Panama,FW,37,1981,2.0,2.0,162.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,1.0,0.0,0.0,0.56,0.0,0.0,,0.0,0.0,2,162.0,81.0,60.0,1.8,2,81.0,1,0,,1,0.0,1.0,8.0,-7.0,-3.89,-2.22,1.8,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
INT-World Cup,2018,Panama,Erick Davis,Panama,DF,27,1991,2.0,2.0,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,2,180.0,90.0,66.7,2.0,2,90.0,2,0,,1,0.0,1.0,9.0,-8.0,-4.0,-3.0,2.0,1.0,0.0,0.0,4.0,1.0,0.0,6.0,2.0,2.0,0.0,0.0,0.0
INT-World Cup,2018,Panama,Felipe Baloy,Panama,DF,37,1981,1.0,0.0,22.0,0.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.09,0.0,4.09,4.09,4.09,0.2,1.0,1.0,1.0,100.0,4.09,4.09,1.0,1.0,0.0,0.0,1,22.0,22.0,8.1,0.2,0,,0,1,21.0,2,0.0,1.0,0.0,1.0,4.09,7.72,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INT-World Cup,2018,Panama,Fidel Escobar,Panama,DF,23,1995,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,100.0,0.67,0.67,0.0,0.0,0.0,0.0,3,270.0,90.0,100.0,3.0,3,90.0,3,0,,0,0.0,2.0,11.0,-9.0,-3.0,,3.0,1.0,0.0,0.0,5.0,3.0,1.0,0.0,3.0,3.0,0.0,1.0,0.0
INT-World Cup,2018,Panama,Gabriel Gómez,Panama,MF,34,1984,3.0,3.0,248.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,3,248.0,83.0,91.9,2.8,3,83.0,2,0,,0,0.0,1.0,11.0,-10.0,-3.63,-7.72,2.8,1.0,0.0,0.0,5.0,5.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0
INT-World Cup,2018,Panama,Gabriel Torres,Panama,FW,29,1988,2.0,1.0,73.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,1.0,0.0,0.0,1.23,0.0,0.0,,0.0,0.0,2,73.0,37.0,27.0,0.8,1,46.0,0,1,27.0,1,0.0,1.0,2.0,-1.0,-1.23,2.42,0.8,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
INT-World Cup,2018,Panama,Harold Cummings,Panama,DF,26,1992,1.0,0.0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,1,45.0,45.0,16.7,0.5,0,,0,1,45.0,2,0.0,0.0,2.0,-2.0,-4.0,-1.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
INT-World Cup,2018,Panama,Ismael Díaz,Panama,"FW,MF",21,1997,1.0,0.0,28.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,1,28.0,28.0,10.4,0.3,0,,0,1,27.0,1,0.0,0.0,2.0,-2.0,-6.43,-3.83,0.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
INT-World Cup,2018,Panama,Jaime Penedo,Panama,GK,36,1981,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,3,270.0,90.0,100.0,3.0,3,90.0,3,0,,0,0.0,2.0,11.0,-9.0,-3.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
INT-World Cup,2018,Panama,José Calderón,Panama,GK,32,1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,0,,3,,,,,,,,,,,,,,,,,,,
INT-World Cup,2018,Panama,José Luis Rodríguez,Panama,"MF,FW",19,1998,3.0,3.0,242.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,3.0,1.0,33.3,1.12,0.37,0.0,0.0,0.0,0.0,3,242.0,81.0,89.6,2.7,3,81.0,2,0,,0,0.0,2.0,9.0,-7.0,-2.6,3.83,2.7,0.0,0.0,0.0,3.0,11.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0
INT-World Cup,2018,Panama,Luis Ovalle,Panama,DF,29,1988,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,1,90.0,90.0,33.3,1.0,1,90.0,1,0,,2,0.0,1.0,2.0,-1.0,-1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
INT-World Cup,2018,Panama,Luis Tejada,Panama,FW,36,1982,2.0,0.0,53.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,2,53.0,27.0,19.6,0.6,0,,0,2,26.0,1,0.0,0.0,2.0,-2.0,-3.4,-0.49,0.6,1.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
INT-World Cup,2018,Panama,Michael Amir Murillo,Panama,DF,22,1996,2.0,2.0,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,2,180.0,90.0,66.7,2.0,2,90.0,2,0,,0,0.0,1.0,9.0,-8.0,-4.0,-3.0,2.0,2.0,0.0,0.0,6.0,2.0,0.0,3.0,2.0,3.0,0.0,1.0,0.0
INT-World Cup,2018,Panama,Ricardo Ávila,Panama,MF,21,1997,2.0,1.0,109.0,1.2,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.83,0.83,0.0,0.83,1.2,0.0,1.0,0.0,0.0,0.83,0.0,0.0,,0.0,0.0,2,109.0,55.0,40.4,1.2,1,81.0,0,1,28.0,1,0.0,2.0,2.0,0.0,0.0,5.03,1.2,1.0,0.0,0.0,5.0,2.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0
INT-World Cup,2018,Panama,Román Torres,Panama,DF,32,1986,3.0,3.0,235.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,4.0,0.0,0.0,1.53,0.0,0.0,,0.0,0.0,3,235.0,78.0,87.0,2.6,3,78.0,2,0,,0,0.0,2.0,10.0,-8.0,-3.06,-0.49,2.6,0.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
INT-World Cup,2018,Panama,Valentín Pimentel,Panama,MF,27,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,0,,3,,,,,,,,,,,,,,,,,,,
INT-World Cup,2018,Panama,Yoel Bárcenas,Panama,"MF,FW",24,1993,3.0,3.0,220.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,6.0,2.0,33.3,2.45,0.82,0.0,0.0,0.0,0.0,3,220.0,73.0,81.5,2.4,3,73.0,1,0,,0,0.0,1.0,9.0,-8.0,-3.27,-1.47,2.4,1.0,0.0,0.0,4.0,3.0,2.0,9.0,5.0,1.0,0.0,0.0,0.0
INT-World Cup,2018,Panama,Álex Rodríguez,Panama,GK,27,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,0,,3,,,,,,,,,,,,,,,,,,,
INT-World Cup,2018,Peru,Alberto Rodríguez,Peru,DF,34,1984,2.0,2.0,135.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,2.0,0.0,0.0,1.33,0.0,0.0,,0.0,0.0,2,135.0,68.0,50.0,1.5,2,68.0,1,0,,1,0.0,0.0,2.0,-2.0,-1.33,-2.67,1.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
INT-World Cup,2018,Peru,Aldo Corzo,Peru,DF,29,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,0,,3,,,,,,,,,,,,,,,,,,,
INT-World Cup,2018,Peru,Anderson Santamaría,Peru,DF,26,1992,2.0,1.0,135.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,2,135.0,68.0,50.0,1.5,1,90.0,1,1,45.0,1,1.5,2.0,0.0,2.0,1.33,2.67,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
INT-World Cup,2018,Peru,André Carrillo,Peru,MF,27,1991,3.0,3.0,258.0,2.9,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.35,0.0,0.35,0.35,0.35,2.9,1.0,3.0,2.0,66.7,1.05,0.7,0.33,0.5,0.0,0.0,3,258.0,86.0,95.6,2.9,3,86.0,2,0,,0,1.0,2.0,2.0,0.0,0.0,0.0,2.9,0.0,0.0,0.0,2.0,3.0,1.0,9.0,2.0,2.0,0.0,0.0,0.0
INT-World Cup,2018,Peru,Andy Polo,Peru,"DF,FW",23,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,0,,3,,,,,,,,,,,,,,,,,,,
INT-World Cup,2018,Peru,Carlos Cáceda,Peru,GK,26,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,0,,3,,,,,,,,,,,,,,,,,,,
INT-World Cup,2018,Peru,Christian Cueva,Peru,MF,26,1991,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,,0.0,1.0,3,270.0,90.0,100.0,3.0,3,90.0,3,0,,0,1.0,2.0,2.0,0.0,0.0,,3.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0
INT-World Cup,2018,Peru,Christian Ramos,Peru,DF,29,1988,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,3,270.0,90.0,100.0,3.0,3,90.0,3,0,,0,1.0,2.0,2.0,0.0,0.0,,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0
INT-World Cup,2018,Peru,Edison Flores,Peru,MF,24,1994,3.0,3.0,241.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,4.0,1.0,25.0,1.49,0.37,0.0,0.0,0.0,0.0,3,241.0,80.0,89.3,2.7,3,80.0,2,0,,0,1.0,2.0,2.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,3.0,2.0,1.0,2.0,2.0,5.0,0.0,0.0,0.0
INT-World Cup,2018,Peru,Jefferson Farfán,Peru,FW,33,1984,2.0,1.0,129.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,4.0,1.0,25.0,2.79,0.7,0.0,0.0,0.0,0.0,2,129.0,65.0,47.8,1.4,1,84.0,0,1,45.0,0,0.0,0.0,1.0,-1.0,-0.7,-1.34,1.4,0.0,0.0,0.0,5.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
INT-World Cup,2018,Peru,José Carvallo,Peru,GK,32,1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,0,,3,,,,,,,,,,,,,,,,,,,
INT-World Cup,2018,Peru,Luis Advíncula,Peru,DF,28,1990,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,33.3,1.0,0.33,0.0,0.0,0.0,0.0,3,270.0,90.0,100.0,3.0,3,90.0,3,0,,0,1.0,2.0,2.0,0.0,0.0,,3.0,0.0,0.0,0.0,2.0,8.0,0.0,3.0,3.0,7.0,0.0,0.0,0.0
INT-World Cup,2018,Peru,Miguel Araujo,Peru,DF,23,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,0,,3,,,,,,,,,,,,,,,,,,,
INT-World Cup,2018,Peru,Miguel Trauco,Peru,DF,25,1992,3.0,3.0,261.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,3,261.0,87.0,96.7,2.9,3,87.0,2,0,,0,1.0,2.0,2.0,0.0,0.0,0.0,2.9,0.0,0.0,0.0,2.0,1.0,0.0,8.0,6.0,3.0,0.0,0.0,0.0
INT-World Cup,2018,Peru,Nilson Loyola,Peru,"DF,FW",23,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,0,,3,,,,,,,,,,,,,,,,,,,
INT-World Cup,2018,Peru,Paolo Guerrero,Peru,FW,34,1984,3.0,2.0,209.0,2.3,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.43,0.43,0.86,0.43,0.86,2.3,1.0,7.0,5.0,71.4,3.01,2.15,0.14,0.2,0.0,0.0,3,209.0,70.0,77.4,2.3,2,91.0,2,1,28.0,0,1.0,2.0,1.0,1.0,0.43,1.91,2.3,1.0,0.0,0.0,4.0,2.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0
INT-World Cup,2018,Peru,Paolo Hurtado,Peru,MF,27,1990,1.0,0.0,28.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,1,28.0,28.0,10.4,0.3,0,,0,1,27.0,2,3.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
INT-World Cup,2018,Peru,Pedro Aquino,Peru,MF,23,1995,3.0,1.0,139.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,1.0,0.0,0.0,0.65,0.0,0.0,,0.0,0.0,3,139.0,46.0,51.5,1.5,1,91.0,1,2,24.0,0,1.0,1.0,1.0,0.0,0.0,0.0,1.5,1.0,0.0,0.0,5.0,2.0,0.0,1.0,5.0,11.0,0.0,0.0,0.0
INT-World Cup,2018,Peru,Pedro Gallese,Peru,GK,28,1990,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,3,270.0,90.0,100.0,3.0,3,90.0,3,0,,0,1.0,2.0,2.0,0.0,0.0,,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INT-World Cup,2018,Peru,Raúl Ruidíaz,Peru,FW,27,1990,2.0,0.0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,2,15.0,8.0,5.6,0.2,0,,0,2,7.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
INT-World Cup,2018,Peru,Renato Tapia,Peru,MF,22,1995,2.0,2.0,148.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,1.0,0.0,0.0,0.61,0.0,0.0,,0.0,0.0,2,148.0,74.0,54.8,1.6,2,74.0,0,0,,1,1.5,2.0,1.0,1.0,0.61,1.35,1.6,1.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
INT-World Cup,2018,Peru,Wilder Cartagena,Peru,MF,23,1994,1.0,0.0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,1,12.0,12.0,4.4,0.1,0,,0,1,11.0,2,3.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
INT-World Cup,2018,Peru,Yoshimar Yotún,Peru,MF,28,1990,3.0,3.0,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,33.3,1.5,0.5,0.0,0.0,0.0,0.0,3,180.0,60.0,66.7,2.0,3,60.0,1,0,,0,1.0,1.0,2.0,-1.0,-0.5,-1.5,2.0,1.0,0.0,0.0,5.0,5.0,0.0,7.0,1.0,2.0,0.0,0.0,0.0
INT-World Cup,2018,Poland,Arkadiusz Milik,Poland,MF,24,1994,1.0,1.0,72.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,1.0,0.0,0.0,1.25,0.0,0.0,,0.0,0.0,1,72.0,72.0,26.7,0.8,1,72.0,0,0,,2,0.0,0.0,2.0,-2.0,-2.5,-2.05,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
INT-World Cup,2018,Poland,Artur Jędrzejczyk,Poland,MF,30,1987,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,1,90.0,90.0,33.3,1.0,1,90.0,1,0,,2,3.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
INT-World Cup,2018,Poland,Bartosz Bereszyński,Poland,"MF,DF",25,1992,3.0,2.0,169.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,3,169.0,56.0,62.6,1.9,2,81.0,1,1,7.0,0,1.0,2.0,2.0,0.0,0.0,2.67,1.9,0.0,0.0,0.0,4.0,2.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0
INT-World Cup,2018,Poland,Bartosz Białkowski,Poland,GK,30,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,0,,3,,,,,,,,,,,,,,,,,,,
INT-World Cup,2018,Poland,Dawid Kownacki,Poland,FW,21,1997,2.0,1.0,74.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2.0,1.0,50.0,2.43,1.22,0.0,0.0,0.0,0.0,2,74.0,37.0,27.4,0.8,1,57.0,0,1,17.0,1,0.0,1.0,1.0,0.0,0.0,1.38,0.8,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
INT-World Cup,2018,Poland,Grzegorz Krychowiak,Poland,MF,28,1990,3.0,3.0,270.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.33,0.0,0.33,0.33,0.33,3.0,1.0,2.0,1.0,50.0,0.67,0.33,0.5,1.0,0.0,0.0,3,270.0,90.0,100.0,3.0,3,90.0,3,0,,0,1.0,2.0,5.0,-3.0,-1.0,,3.0,1.0,0.0,0.0,3.0,8.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0
INT-World Cup,2018,Poland,Jacek Góralski,Poland,MF,25,1992,2.0,2.0,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,,0.0,0.0,2,180.0,90.0,66.7,2.0,2,90.0,2,0,,1,1.5,1.0,3.0,-2.0,-1.0,0.0,2.0,1.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,10.0,0.0,0.0,0.0
INT-World Cup,2018,Poland,Jakub Błaszczykowski,Poland,MF,32,1985,1.0,1.0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,1,45.0,45.0,16.7,0.5,1,45.0,0,0,,2,0.0,0.0,1.0,-1.0,-2.0,-1.2,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
INT-World Cup,2018,Poland,Jan Bednarek,Poland,DF,22,1996,3.0,2.0,225.0,2.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.4,0.0,0.4,0.4,0.4,2.5,1.0,1.0,1.0,100.0,0.4,0.4,1.0,1.0,0.0,0.0,3,225.0,75.0,83.3,2.5,2,90.0,2,1,45.0,0,1.0,2.0,4.0,-2.0,-0.8,1.2,2.5,1.0,0.0,0.0,2.0,3.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0
